"Date","Time","WSPD","WD","GST","ATMP","WTMP","BARO","DEPTH"
"06/04/2017","20:45","05.4","310","06.9","10.8","11.3",".0",
"06/04/2017","20:50","05.8","313","06.7","10.6","11.3",".0",
"06/04/2017","20:55","05.9","310","07.4","10.4","11.3",".0",
"06/04/2017","21:00","06.5","306","07.8","10.5","11.3",".0",
"06/04/2017","21:05","05.8","308","07.3","10.3","11.3",".0",
"06/04/2017","21:10","07.5","307","08.5","10.3","11.3",".0",
"06/04/2017","21:15","07.4","301","09.0","10.3","11.3",".0",
"06/04/2017","21:20","07.0","305","08.1","10.2","11.2",".0",
"06/04/2017","21:25","06.2","302","08.2","10.2","11.2",".0",
"06/04/2017","21:30","06.5","302","08.5","10.2","11.2",".0",
"06/04/2017","21:35","07.1","304","08.5","10.2","11.2",".0",
"06/04/2017","21:40","07.9","298","10.2","10.2","11.2",".0",
"06/04/2017","21:45","08.4","296","09.9","10.2","11.2",".0",
"06/04/2017","21:50","07.8","294","09.1","10.3","11.2",".0",
"06/04/2017","21:55","07.1","293","08.7","10.3","11.2",".0",
"06/04/2017","22:00","06.5","298","07.6","10.2","11.2",".0",
"06/04/2017","22:05","07.4","296","08.6","10.2","11.2",".0",
"06/04/2017","22:10","07.2","297","08.1","10.2","11.2",".0",
"06/04/2017","22:15","06.8","302","07.7","10.1","11.2",".0",
"06/04/2017","22:20","06.1","302","07.3","10.1","11.2",".0",
"06/04/2017","22:25","06.0","303","07.3","10.1","11.2",".0",
"06/04/2017","22:30","05.5","301","07.1","10.1","11.2",".0",
"06/04/2017","22:35","05.7","310","08.0","10.0","11.2",".0",
"06/04/2017","22:40","05.9","309","08.7","09.9","11.2",".0",
"06/04/2017","22:45","06.3","313","08.3","09.8","11.2",".0",
"06/04/2017","22:50","05.1","309","06.8","09.7","11.1",".0",
"06/04/2017","22:55","05.7","312","06.9","09.7","11.1",".0",
"06/04/2017","23:00","04.4","312","05.6","09.6","11.1",".0",
"06/04/2017","23:05","04.4","315","05.2","09.4","11.1",".0",
"06/04/2017","23:10","03.6","318","04.9","09.5","11.1",".0",
"06/04/2017","23:15","03.5","327","04.4","09.4","11.1",".0",
"06/04/2017","23:20","03.4","324","04.5","09.4","11.1",".0",
"06/04/2017","23:25","03.5","326","04.8","09.3","11.1",".0",
"06/04/2017","23:30","03.6","326","05.2","09.2","11.1",".0",
"06/04/2017","23:35","03.0","332","04.4","09.1","11.1",".0",
"06/04/2017","23:40","02.3","329","02.9","09.0","11.1",".0",
"06/04/2017","23:45","02.2","329","03.0","09.0","11.1",".0",
"06/04/2017","23:50","02.6","322","03.3","09.1","11.1",".0",
"06/04/2017","23:55","02.7","321","03.8","09.1","11.1",".0",
