Update Date and Time (ISO),Update Duration (ms),Reading Date and Time (ISO),Air pressure (mb),Air temperature (C),Sea temperature (C),Tide height (m),Visibility (nm),Wind direction (deg),Wind gust speed (kn),Wind speed (kn)
2007-08-22T04:16:43,922,2007-08-22T04:05:00,1014.00,17.00,18.10,3.30,16.00,341.00,19.20,16.10
2007-08-22T04:17:43,781,2007-08-22T04:10:00,1014.00,17.10,18.10,3.30,16.00,343.00,23.50,17.80
2007-08-22T04:18:43,812,2007-08-22T04:10:00,1014.00,17.10,18.10,3.30,16.00,343.00,23.50,17.80
2007-08-22T04:19:43,828,2007-08-22T04:10:00,1014.00,17.10,18.10,3.30,16.00,343.00,23.50,17.80
2007-08-22T04:20:43,672,2007-08-22T04:10:00,1014.00,17.10,18.10,3.30,16.00,343.00,23.50,17.80
2007-08-22T04:21:43,735,2007-08-22T04:10:00,1014.00,17.10,18.10,3.30,16.00,343.00,23.50,17.80
2007-08-22T04:22:43,844,2007-08-22T04:20:00,1014.00,17.10,18.10,3.40,15.00,346.00,20.60,17.50
2007-08-22T04:23:43,891,2007-08-22T04:20:00,1014.00,17.10,18.10,3.40,15.00,346.00,20.60,17.50
2007-08-22T04:24:43,765,2007-08-22T04:20:00,1014.00,17.10,18.10,3.40,15.00,346.00,20.60,17.50
2007-08-22T04:25:43,843,2007-08-22T04:20:00,1014.00,17.10,18.10,3.40,15.00,346.00,20.60,17.50
2007-08-22T04:26:43,1000,2007-08-22T04:20:00,1014.00,17.10,18.10,3.40,15.00,346.00,20.60,17.50
2007-08-22T04:27:43,1188,2007-08-22T04:25:00,1014.00,17.10,18.10,3.40,16.00,347.00,22.00,17.80
2007-08-22T04:28:43,906,2007-08-22T04:25:00,1014.00,17.10,18.10,3.40,16.00,347.00,22.00,17.80
2007-08-22T04:29:43,766,2007-08-22T04:25:00,1014.00,17.10,18.10,3.40,16.00,347.00,22.00,17.80
2007-08-22T04:30:43,985,2007-08-22T04:25:00,1014.00,17.10,18.10,3.40,16.00,347.00,22.00,17.80
2007-08-22T04:31:43,937,2007-08-22T04:25:00,1014.00,17.10,18.10,3.40,16.00,347.00,22.00,17.80
2007-08-22T04:32:43,890,2007-08-22T04:25:00,1014.00,17.10,18.10,3.40,16.00,347.00,22.00,17.80
2007-08-22T04:33:43,750,2007-08-22T04:25:00,1014.00,17.10,18.10,3.40,16.00,347.00,22.00,17.80
2007-08-22T04:34:43,828,2007-08-22T04:25:00,1014.00,17.10,18.10,3.40,16.00,347.00,22.00,17.80
2007-08-22T04:35:43,875,2007-08-22T04:25:00,1014.00,17.10,18.10,3.40,16.00,347.00,22.00,17.80
2007-08-22T04:36:43,1063,2007-08-22T04:25:00,1014.00,17.10,18.10,3.40,16.00,347.00,22.00,17.80
2007-08-22T04:37:43,781,2007-08-22T04:30:00,1014.00,17.10,18.10,3.50,16.00,344.00,24.10,17.60
2007-08-22T04:38:43,687,2007-08-22T04:30:00,1014.00,17.10,18.10,3.50,16.00,344.00,24.10,17.60
2007-08-22T04:39:43,750,2007-08-22T04:30:00,1014.00,17.10,18.10,3.50,16.00,344.00,24.10,17.60
2007-08-22T04:40:43,797,2007-08-22T04:30:00,1014.00,17.10,18.10,3.50,16.00,344.00,24.10,17.60
2007-08-22T04:41:43,922,2007-08-22T04:30:00,1014.00,17.10,18.10,3.50,16.00,344.00,24.10,17.60
2007-08-22T04:42:43,797,2007-08-22T04:35:00,1014.00,17.00,18.10,3.50,20.00,343.00,22.80,15.80
2007-08-22T04:43:43,907,2007-08-22T04:35:00,1014.00,17.00,18.10,3.50,20.00,343.00,22.80,15.80
2007-08-22T04:44:43,687,2007-08-22T04:35:00,1014.00,17.00,18.10,3.50,20.00,343.00,22.80,15.80
2007-08-22T04:45:43,812,2007-08-22T04:35:00,1014.00,17.00,18.10,3.50,20.00,343.00,22.80,15.80
2007-08-22T04:46:43,906,2007-08-22T04:35:00,1014.00,17.00,18.10,3.50,20.00,343.00,22.80,15.80
2007-08-22T04:47:43,828,2007-08-22T04:45:00,1014.00,17.00,18.10,3.50,16.00,347.00,22.00,17.30
2007-08-22T04:48:43,891,2007-08-22T04:45:00,1014.00,17.00,18.10,3.50,16.00,347.00,22.00,17.30
2007-08-22T04:49:43,688,2007-08-22T04:45:00,1014.00,17.00,18.10,3.50,16.00,347.00,22.00,17.30
2007-08-22T04:50:43,875,2007-08-22T04:45:00,1014.00,17.00,18.10,3.50,16.00,347.00,22.00,17.30
2007-08-22T04:51:43,937,2007-08-22T04:45:00,1014.00,17.00,18.10,3.50,16.00,347.00,22.00,17.30
2007-08-22T04:52:43,937,2007-08-22T04:45:00,1014.00,17.00,18.10,3.50,16.00,347.00,22.00,17.30
2007-08-22T04:53:43,844,2007-08-22T04:45:00,1014.00,17.00,18.10,3.50,16.00,347.00,22.00,17.30
2007-08-22T04:54:43,1000,2007-08-22T04:45:00,1014.00,17.00,18.10,3.50,16.00,347.00,22.00,17.30
2007-08-22T04:55:43,922,2007-08-22T04:45:00,1014.00,17.00,18.10,3.50,16.00,347.00,22.00,17.30
2007-08-22T04:56:43,875,2007-08-22T04:45:00,1014.00,17.00,18.10,3.50,16.00,347.00,22.00,17.30
2007-08-22T04:57:43,890,2007-08-22T04:45:00,1014.00,17.00,18.10,3.50,16.00,347.00,22.00,17.30
2007-08-22T04:58:43,797,2007-08-22T04:45:00,1014.00,17.00,18.10,3.50,16.00,347.00,22.00,17.30
2007-08-22T04:59:43,875,2007-08-22T04:45:00,1014.00,17.00,18.10,3.50,16.00,347.00,22.00,17.30
2007-08-22T05:00:43,766,2007-08-22T04:45:00,1014.00,17.00,18.10,3.50,16.00,347.00,22.00,17.30
2007-08-22T05:01:43,750,2007-08-22T04:45:00,1014.00,17.00,18.10,3.50,16.00,347.00,22.00,17.30
2007-08-22T05:02:43,844,2007-08-22T04:55:00,1014.00,17.10,18.00,3.60,20.00,349.00,23.60,18.10
2007-08-22T05:03:43,906,2007-08-22T04:55:00,1014.00,17.10,18.00,3.60,20.00,349.00,23.60,18.10
2007-08-22T05:04:43,781,2007-08-22T04:55:00,1014.00,17.10,18.00,3.60,20.00,349.00,23.60,18.10
2007-08-22T05:05:43,844,2007-08-22T04:55:00,1014.00,17.10,18.00,3.60,20.00,349.00,23.60,18.10
2007-08-22T05:06:43,828,2007-08-22T04:55:00,1014.00,17.10,18.00,3.60,20.00,349.00,23.60,18.10
2007-08-22T05:07:43,703,2007-08-22T05:00:00,1014.00,17.20,18.00,3.60,20.00,351.00,26.10,20.00
2007-08-22T05:08:43,938,2007-08-22T05:00:00,1014.00,17.20,18.00,3.60,20.00,351.00,26.10,20.00
2007-08-22T05:09:43,844,2007-08-22T05:00:00,1014.00,17.20,18.00,3.60,20.00,351.00,26.10,20.00
2007-08-22T05:10:43,890,2007-08-22T05:00:00,1014.00,17.20,18.00,3.60,20.00,351.00,26.10,20.00
2007-08-22T05:11:43,765,2007-08-22T05:00:00,1014.00,17.20,18.00,3.60,20.00,351.00,26.10,20.00
2007-08-22T05:12:43,875,2007-08-22T05:10:00,1014.00,17.20,18.00,3.70,20.00,352.00,24.90,19.40
2007-08-22T05:13:43,1031,2007-08-22T05:10:00,1014.00,17.20,18.00,3.70,20.00,352.00,24.90,19.40
2007-08-22T05:14:43,891,2007-08-22T05:10:00,1014.00,17.20,18.00,3.70,20.00,352.00,24.90,19.40
2007-08-22T05:15:43,938,2007-08-22T05:10:00,1014.00,17.20,18.00,3.70,20.00,352.00,24.90,19.40
2007-08-22T05:16:43,907,2007-08-22T05:10:00,1014.00,17.20,18.00,3.70,20.00,352.00,24.90,19.40
2007-08-22T05:17:43,781,2007-08-22T05:10:00,1014.00,17.20,18.00,3.70,20.00,352.00,24.90,19.40
2007-08-22T05:18:43,937,2007-08-22T05:10:00,1014.00,17.20,18.00,3.70,20.00,352.00,24.90,19.40
2007-08-22T05:19:43,937,2007-08-22T05:10:00,1014.00,17.20,18.00,3.70,20.00,352.00,24.90,19.40
2007-08-22T05:20:43,703,2007-08-22T05:10:00,1014.00,17.20,18.00,3.70,20.00,352.00,24.90,19.40
2007-08-22T05:21:43,922,2007-08-22T05:10:00,1014.00,17.20,18.00,3.70,20.00,352.00,24.90,19.40
2007-08-22T05:22:43,844,2007-08-22T05:15:00,1014.00,17.20,18.00,3.70,22.00,353.00,26.80,20.40
2007-08-22T05:23:43,1015,2007-08-22T05:15:00,1014.00,17.20,18.00,3.70,22.00,353.00,26.80,20.40
2007-08-22T05:24:43,812,2007-08-22T05:15:00,1014.00,17.20,18.00,3.70,22.00,353.00,26.80,20.40
2007-08-22T05:25:43,687,2007-08-22T05:15:00,1014.00,17.20,18.00,3.70,22.00,353.00,26.80,20.40
2007-08-22T05:26:43,797,2007-08-22T05:15:00,1014.00,17.20,18.00,3.70,22.00,353.00,26.80,20.40
2007-08-22T05:27:43,938,2007-08-22T05:25:00,1014.00,17.30,18.00,3.70,22.00,356.00,28.80,22.70
2007-08-22T05:28:43,1047,2007-08-22T05:25:00,1014.00,17.30,18.00,3.70,22.00,356.00,28.80,22.70
2007-08-22T05:29:43,719,2007-08-22T05:25:00,1014.00,17.30,18.00,3.70,22.00,356.00,28.80,22.70
2007-08-22T05:30:43,1015,2007-08-22T05:25:00,1014.00,17.30,18.00,3.70,22.00,356.00,28.80,22.70
2007-08-22T05:31:43,859,2007-08-22T05:25:00,1014.00,17.30,18.00,3.70,22.00,356.00,28.80,22.70
2007-08-22T05:32:43,891,2007-08-22T05:25:00,1014.00,17.30,18.00,3.70,22.00,356.00,28.80,22.70
2007-08-22T05:33:43,813,2007-08-22T05:25:00,1014.00,17.30,18.00,3.70,22.00,356.00,28.80,22.70
2007-08-22T05:34:43,703,2007-08-22T05:25:00,1014.00,17.30,18.00,3.70,22.00,356.00,28.80,22.70
2007-08-22T05:35:43,782,2007-08-22T05:25:00,1014.00,17.30,18.00,3.70,22.00,356.00,28.80,22.70
2007-08-22T05:36:43,828,2007-08-22T05:25:00,1014.00,17.30,18.00,3.70,22.00,356.00,28.80,22.70
2007-08-22T05:37:43,1000,2007-08-22T05:30:00,1014.00,17.30,18.00,3.70,18.00,357.00,26.60,21.20
2007-08-22T05:38:43,875,2007-08-22T05:30:00,1014.00,17.30,18.00,3.70,18.00,357.00,26.60,21.20
2007-08-22T05:39:43,953,2007-08-22T05:30:00,1014.00,17.30,18.00,3.70,18.00,357.00,26.60,21.20
2007-08-22T05:40:43,875,2007-08-22T05:30:00,1014.00,17.30,18.00,3.70,18.00,357.00,26.60,21.20
2007-08-22T05:41:43,953,2007-08-22T05:30:00,1014.00,17.30,18.00,3.70,18.00,357.00,26.60,21.20
2007-08-22T05:42:43,766,2007-08-22T05:35:00,1014.00,17.20,18.00,3.70,18.00,355.00,26.90,21.80
2007-08-22T05:43:43,937,2007-08-22T05:35:00,1014.00,17.20,18.00,3.70,18.00,355.00,26.90,21.80
2007-08-22T05:44:43,828,2007-08-22T05:35:00,1014.00,17.20,18.00,3.70,18.00,355.00,26.90,21.80
2007-08-22T05:45:43,844,2007-08-22T05:35:00,1014.00,17.20,18.00,3.70,18.00,355.00,26.90,21.80
2007-08-22T05:46:43,953,2007-08-22T05:35:00,1014.00,17.20,18.00,3.70,18.00,355.00,26.90,21.80
2007-08-22T05:47:43,938,2007-08-22T05:40:00,1014.00,17.10,17.90,3.70,22.00,355.00,26.90,21.20
2007-08-22T05:48:43,860,2007-08-22T05:40:00,1014.00,17.10,17.90,3.70,22.00,355.00,26.90,21.20
2007-08-22T05:49:43,907,2007-08-22T05:40:00,1014.00,17.10,17.90,3.70,22.00,355.00,26.90,21.20
2007-08-22T05:50:43,812,2007-08-22T05:40:00,1014.00,17.10,17.90,3.70,22.00,355.00,26.90,21.20
2007-08-22T05:51:43,765,2007-08-22T05:40:00,1014.00,17.10,17.90,3.70,22.00,355.00,26.90,21.20
2007-08-22T05:52:43,891,2007-08-22T05:45:00,1014.00,17.10,17.90,3.70,22.00,355.00,28.90,22.00
2007-08-22T05:53:43,938,2007-08-22T05:45:00,1014.00,17.10,17.90,3.70,22.00,355.00,28.90,22.00
2007-08-22T05:54:43,1016,2007-08-22T05:45:00,1014.00,17.10,17.90,3.70,22.00,355.00,28.90,22.00
2007-08-22T05:55:43,969,2007-08-22T05:45:00,1014.00,17.10,17.90,3.70,22.00,355.00,28.90,22.00
2007-08-22T05:56:43,921,2007-08-22T05:45:00,1014.00,17.10,17.90,3.70,22.00,355.00,28.90,22.00
2007-08-22T05:57:43,1031,2007-08-22T05:50:00,1014.00,17.10,17.90,3.70,18.00,352.00,26.70,21.10
2007-08-22T05:58:43,859,2007-08-22T05:50:00,1014.00,17.10,17.90,3.70,18.00,352.00,26.70,21.10
2007-08-22T05:59:43,859,2007-08-22T05:50:00,1014.00,17.10,17.90,3.70,18.00,352.00,26.70,21.10
2007-08-22T06:00:43,1110,2007-08-22T05:50:00,1014.00,17.10,17.90,3.70,18.00,352.00,26.70,21.10
2007-08-22T06:01:43,969,2007-08-22T05:50:00,1014.00,17.10,17.90,3.70,18.00,352.00,26.70,21.10
2007-08-22T06:02:43,766,2007-08-22T05:55:00,1014.00,17.00,17.90,3.80,22.00,355.00,28.00,21.90
2007-08-22T06:03:43,937,2007-08-22T05:55:00,1014.00,17.00,17.90,3.80,22.00,355.00,28.00,21.90
2007-08-22T06:04:43,984,2007-08-22T05:55:00,1014.00,17.00,17.90,3.80,22.00,355.00,28.00,21.90
2007-08-22T06:05:43,828,2007-08-22T05:55:00,1014.00,17.00,17.90,3.80,22.00,355.00,28.00,21.90
2007-08-22T06:06:43,859,2007-08-22T05:55:00,1014.00,17.00,17.90,3.80,22.00,355.00,28.00,21.90
2007-08-22T06:07:43,906,2007-08-22T06:00:00,1014.00,17.00,17.90,3.80,18.00,356.00,27.60,21.50
2007-08-22T06:08:43,969,2007-08-22T06:00:00,1014.00,17.00,17.90,3.80,18.00,356.00,27.60,21.50
2007-08-22T06:09:43,875,2007-08-22T06:00:00,1014.00,17.00,17.90,3.80,18.00,356.00,27.60,21.50
2007-08-22T06:10:43,1015,2007-08-22T06:00:00,1014.00,17.00,17.90,3.80,18.00,356.00,27.60,21.50
2007-08-22T06:11:43,922,2007-08-22T06:00:00,1014.00,17.00,17.90,3.80,18.00,356.00,27.60,21.50
2007-08-22T06:12:43,875,2007-08-22T06:05:00,1014.00,17.00,17.90,3.70,18.00,356.00,28.00,21.20
2007-08-22T06:13:43,781,2007-08-22T06:05:00,1014.00,17.00,17.90,3.70,18.00,356.00,28.00,21.20
2007-08-22T06:14:43,703,2007-08-22T06:05:00,1014.00,17.00,17.90,3.70,18.00,356.00,28.00,21.20
2007-08-22T06:15:43,843,2007-08-22T06:05:00,1014.00,17.00,17.90,3.70,18.00,356.00,28.00,21.20
2007-08-22T06:16:43,734,2007-08-22T06:05:00,1014.00,17.00,17.90,3.70,18.00,356.00,28.00,21.20
2007-08-22T06:17:43,9000,2007-08-22T06:15:00,1014.00,17.00,17.90,3.80,18.00,355.00,28.10,20.90
2007-08-22T06:18:43,907,2007-08-22T06:15:00,1014.00,17.00,17.90,3.80,18.00,355.00,28.10,20.90
2007-08-22T06:19:43,906,2007-08-22T06:15:00,1014.00,17.00,17.90,3.80,18.00,355.00,28.10,20.90
2007-08-22T06:20:43,875,2007-08-22T06:15:00,1014.00,17.00,17.90,3.80,18.00,355.00,28.10,20.90
2007-08-22T06:21:43,984,2007-08-22T06:15:00,1014.00,17.00,17.90,3.80,18.00,355.00,28.10,20.90
2007-08-22T06:22:43,734,2007-08-22T06:20:00,1014.00,17.00,17.90,3.80,16.00,356.00,24.90,21.80
2007-08-22T06:23:43,922,2007-08-22T06:20:00,1014.00,17.00,17.90,3.80,16.00,356.00,24.90,21.80
2007-08-22T06:24:43,922,2007-08-22T06:20:00,1014.00,17.00,17.90,3.80,16.00,356.00,24.90,21.80
2007-08-22T06:25:43,875,2007-08-22T06:20:00,1014.00,17.00,17.90,3.80,16.00,356.00,24.90,21.80
2007-08-22T06:26:43,797,2007-08-22T06:20:00,1014.00,17.00,17.90,3.80,16.00,356.00,24.90,21.80
2007-08-22T06:27:43,891,2007-08-22T06:20:00,1014.00,17.00,17.90,3.80,16.00,356.00,24.90,21.80
2007-08-22T06:28:43,875,2007-08-22T06:20:00,1014.00,17.00,17.90,3.80,16.00,356.00,24.90,21.80
2007-08-22T06:29:43,765,2007-08-22T06:20:00,1014.00,17.00,17.90,3.80,16.00,356.00,24.90,21.80
2007-08-22T06:30:43,1000,2007-08-22T06:20:00,1014.00,17.00,17.90,3.80,16.00,356.00,24.90,21.80
2007-08-22T06:31:43,984,2007-08-22T06:20:00,1014.00,17.00,17.90,3.80,16.00,356.00,24.90,21.80
2007-08-22T06:32:43,906,2007-08-22T06:30:00,1014.00,16.90,18.00,3.80,18.00,356.00,26.20,21.30
2007-08-22T06:33:43,938,2007-08-22T06:30:00,1014.00,16.90,18.00,3.80,18.00,356.00,26.20,21.30
2007-08-22T06:34:43,844,2007-08-22T06:30:00,1014.00,16.90,18.00,3.80,18.00,356.00,26.20,21.30
2007-08-22T06:35:43,922,2007-08-22T06:30:00,1014.00,16.90,18.00,3.80,18.00,356.00,26.20,21.30
2007-08-22T06:36:43,875,2007-08-22T06:30:00,1014.00,16.90,18.00,3.80,18.00,356.00,26.20,21.30
2007-08-22T06:37:43,1047,2007-08-22T06:30:00,1014.00,16.90,18.00,3.80,18.00,356.00,26.20,21.30
2007-08-22T06:38:43,984,2007-08-22T06:30:00,1014.00,16.90,18.00,3.80,18.00,356.00,26.20,21.30
2007-08-22T06:39:43,781,2007-08-22T06:30:00,1014.00,16.90,18.00,3.80,18.00,356.00,26.20,21.30
2007-08-22T06:40:43,938,2007-08-22T06:30:00,1014.00,16.90,18.00,3.80,18.00,356.00,26.20,21.30
2007-08-22T06:41:43,1000,2007-08-22T06:30:00,1014.00,16.90,18.00,3.80,18.00,356.00,26.20,21.30
2007-08-22T06:42:43,859,2007-08-22T06:35:00,1014.00,17.00,18.00,3.80,22.00,353.00,26.90,22.50
2007-08-22T06:43:43,984,2007-08-22T06:35:00,1014.00,17.00,18.00,3.80,22.00,353.00,26.90,22.50
2007-08-22T06:44:43,1125,2007-08-22T06:35:00,1014.00,17.00,18.00,3.80,22.00,353.00,26.90,22.50
2007-08-22T06:45:43,953,2007-08-22T06:35:00,1014.00,17.00,18.00,3.80,22.00,353.00,26.90,22.50
2007-08-22T06:46:43,906,2007-08-22T06:35:00,1014.00,17.00,18.00,3.80,22.00,353.00,26.90,22.50
2007-08-22T06:47:43,922,2007-08-22T06:45:00,1014.00,16.90,18.00,3.80,22.00,355.00,30.10,23.20
2007-08-22T06:48:43,875,2007-08-22T06:45:00,1014.00,16.90,18.00,3.80,22.00,355.00,30.10,23.20
2007-08-22T06:49:43,890,2007-08-22T06:45:00,1014.00,16.90,18.00,3.80,22.00,355.00,30.10,23.20
2007-08-22T06:50:43,859,2007-08-22T06:45:00,1014.00,16.90,18.00,3.80,22.00,355.00,30.10,23.20
2007-08-22T06:51:43,953,2007-08-22T06:45:00,1014.00,16.90,18.00,3.80,22.00,355.00,30.10,23.20
2007-08-22T06:52:43,1000,2007-08-22T06:45:00,1014.00,16.90,18.00,3.80,22.00,355.00,30.10,23.20
2007-08-22T06:53:43,907,2007-08-22T06:45:00,1014.00,16.90,18.00,3.80,22.00,355.00,30.10,23.20
2007-08-22T06:54:43,1000,2007-08-22T06:45:00,1014.00,16.90,18.00,3.80,22.00,355.00,30.10,23.20
2007-08-22T06:55:43,921,2007-08-22T06:45:00,1014.00,16.90,18.00,3.80,22.00,355.00,30.10,23.20
2007-08-22T06:56:43,968,2007-08-22T06:45:00,1014.00,16.90,18.00,3.80,22.00,355.00,30.10,23.20
2007-08-22T06:57:43,984,2007-08-22T06:50:00,1014.00,16.90,18.00,3.80,22.00,353.00,29.20,21.80
2007-08-22T06:58:43,719,2007-08-22T06:50:00,1014.00,16.90,18.00,3.80,22.00,353.00,29.20,21.80
2007-08-22T06:59:43,985,2007-08-22T06:50:00,1014.00,16.90,18.00,3.80,22.00,353.00,29.20,21.80
2007-08-22T07:00:43,891,2007-08-22T06:50:00,1014.00,16.90,18.00,3.80,22.00,353.00,29.20,21.80
2007-08-22T07:01:43,1000,2007-08-22T06:50:00,1014.00,16.90,18.00,3.80,22.00,353.00,29.20,21.80
2007-08-22T07:02:43,796,2007-08-22T07:00:00,1014.00,16.80,18.00,3.80,22.00,355.00,28.10,24.00
2007-08-22T07:03:43,922,2007-08-22T07:00:00,1014.00,16.80,18.00,3.80,22.00,355.00,28.10,24.00
2007-08-22T07:04:43,984,2007-08-22T07:00:00,1014.00,16.80,18.00,3.80,22.00,355.00,28.10,24.00
2007-08-22T07:05:43,906,2007-08-22T07:00:00,1014.00,16.80,18.00,3.80,22.00,355.00,28.10,24.00
2007-08-22T07:06:43,1016,2007-08-22T07:00:00,1014.00,16.80,18.00,3.80,22.00,355.00,28.10,24.00
2007-08-22T07:07:43,829,2007-08-22T07:00:00,1014.00,16.80,18.00,3.80,22.00,355.00,28.10,24.00
2007-08-22T07:08:43,1015,2007-08-22T07:00:00,1014.00,16.80,18.00,3.80,22.00,355.00,28.10,24.00
2007-08-22T07:09:43,906,2007-08-22T07:00:00,1014.00,16.80,18.00,3.80,22.00,355.00,28.10,24.00
2007-08-22T07:10:43,1000,2007-08-22T07:00:00,1014.00,16.80,18.00,3.80,22.00,355.00,28.10,24.00
2007-08-22T07:11:43,953,2007-08-22T07:00:00,1014.00,16.80,18.00,3.80,22.00,355.00,28.10,24.00
2007-08-22T07:12:43,891,2007-08-22T07:05:00,1014.00,16.90,18.00,3.80,16.00,355.00,30.30,24.70
2007-08-22T07:13:43,1078,2007-08-22T07:05:00,1014.00,16.90,18.00,3.80,16.00,355.00,30.30,24.70
2007-08-22T07:14:43,766,2007-08-22T07:05:00,1014.00,16.90,18.00,3.80,16.00,355.00,30.30,24.70
2007-08-22T07:15:43,843,2007-08-22T07:05:00,1014.00,16.90,18.00,3.80,16.00,355.00,30.30,24.70
2007-08-22T07:16:43,922,2007-08-22T07:05:00,1014.00,16.90,18.00,3.80,16.00,355.00,30.30,24.70
2007-08-22T07:17:43,797,2007-08-22T07:10:00,1014.00,16.80,18.00,3.70,18.00,356.00,29.30,23.30
2007-08-22T07:18:43,938,2007-08-22T07:10:00,1014.00,16.80,18.00,3.70,18.00,356.00,29.30,23.30
2007-08-22T07:19:43,922,2007-08-22T07:10:00,1014.00,16.80,18.00,3.70,18.00,356.00,29.30,23.30
2007-08-22T07:20:43,891,2007-08-22T07:10:00,1014.00,16.80,18.00,3.70,18.00,356.00,29.30,23.30
2007-08-22T07:21:43,813,2007-08-22T07:10:00,1014.00,16.80,18.00,3.70,18.00,356.00,29.30,23.30
2007-08-22T07:22:43,875,2007-08-22T07:20:00,1014.00,16.80,18.00,3.70,22.00,356.00,28.30,25.40
2007-08-22T07:23:43,765,2007-08-22T07:20:00,1014.00,16.80,18.00,3.70,22.00,356.00,28.30,25.40
2007-08-22T07:24:43,969,2007-08-22T07:20:00,1014.00,16.80,18.00,3.70,22.00,356.00,28.30,25.40
2007-08-22T07:25:43,766,2007-08-22T07:20:00,1014.00,16.80,18.00,3.70,22.00,356.00,28.30,25.40
2007-08-22T07:26:43,672,2007-08-22T07:20:00,1014.00,16.80,18.00,3.70,22.00,356.00,28.30,25.40
2007-08-22T07:27:43,672,2007-08-22T07:25:00,1014.00,16.70,18.00,3.70,22.00,355.00,34.50,24.90
2007-08-22T07:28:43,671,2007-08-22T07:25:00,1014.00,16.70,18.00,3.70,22.00,355.00,34.50,24.90
2007-08-22T07:29:43,672,2007-08-22T07:25:00,1014.00,16.70,18.00,3.70,22.00,355.00,34.50,24.90
2007-08-22T07:30:43,672,2007-08-22T07:25:00,1014.00,16.70,18.00,3.70,22.00,355.00,34.50,24.90
2007-08-22T07:31:43,672,2007-08-22T07:25:00,1014.00,16.70,18.00,3.70,22.00,355.00,34.50,24.90
2007-08-22T07:32:43,672,2007-08-22T07:25:00,1014.00,16.70,18.00,3.70,22.00,355.00,34.50,24.90
2007-08-22T07:33:43,672,2007-08-22T07:25:00,1014.00,16.70,18.00,3.70,22.00,355.00,34.50,24.90
2007-08-22T07:34:43,672,2007-08-22T07:25:00,1014.00,16.70,18.00,3.70,22.00,355.00,34.50,24.90
2007-08-22T07:35:43,672,2007-08-22T07:25:00,1014.00,16.70,18.00,3.70,22.00,355.00,34.50,24.90
2007-08-22T07:36:43,703,2007-08-22T07:25:00,1014.00,16.70,18.00,3.70,22.00,355.00,34.50,24.90
2007-08-22T07:37:43,672,2007-08-22T07:30:00,1014.00,16.70,18.00,3.70,18.00,359.00,28.70,23.30
2007-08-22T07:38:43,672,2007-08-22T07:30:00,1014.00,16.70,18.00,3.70,18.00,359.00,28.70,23.30
2007-08-22T07:39:43,672,2007-08-22T07:30:00,1014.00,16.70,18.00,3.70,18.00,359.00,28.70,23.30
2007-08-22T07:40:43,672,2007-08-22T07:30:00,1014.00,16.70,18.00,3.70,18.00,359.00,28.70,23.30
2007-08-22T07:41:43,671,2007-08-22T07:30:00,1014.00,16.70,18.00,3.70,18.00,359.00,28.70,23.30
2007-08-22T07:42:43,672,2007-08-22T07:35:00,1015.00,16.60,17.90,3.70,18.00,1.00,32.60,23.30
2007-08-22T07:43:43,672,2007-08-22T07:35:00,1015.00,16.60,17.90,3.70,18.00,1.00,32.60,23.30
2007-08-22T07:44:43,687,2007-08-22T07:35:00,1015.00,16.60,17.90,3.70,18.00,1.00,32.60,23.30
2007-08-22T07:45:43,672,2007-08-22T07:35:00,1015.00,16.60,17.90,3.70,18.00,1.00,32.60,23.30
2007-08-22T07:46:43,672,2007-08-22T07:35:00,1015.00,16.60,17.90,3.70,18.00,1.00,32.60,23.30
2007-08-22T07:47:43,672,2007-08-22T07:45:00,1014.00,16.40,17.90,3.70,18.00,1.00,32.60,23.00
2007-08-22T07:48:43,671,2007-08-22T07:45:00,1014.00,16.40,17.90,3.70,18.00,1.00,32.60,23.00
2007-08-22T07:49:43,672,2007-08-22T07:45:00,1014.00,16.40,17.90,3.70,18.00,1.00,32.60,23.00
2007-08-22T07:50:43,687,2007-08-22T07:45:00,1014.00,16.40,17.90,3.70,18.00,1.00,32.60,23.00
2007-08-22T07:51:43,672,2007-08-22T07:45:00,1014.00,16.40,17.90,3.70,18.00,1.00,32.60,23.00
2007-08-22T07:52:43,672,2007-08-22T07:45:00,1014.00,16.40,17.90,3.70,18.00,1.00,32.60,23.00
2007-08-22T07:53:43,672,2007-08-22T07:45:00,1014.00,16.40,17.90,3.70,18.00,1.00,32.60,23.00
2007-08-22T07:54:43,671,2007-08-22T07:45:00,1014.00,16.40,17.90,3.70,18.00,1.00,32.60,23.00
2007-08-22T07:55:43,672,2007-08-22T07:45:00,1014.00,16.40,17.90,3.70,18.00,1.00,32.60,23.00
2007-08-22T07:56:43,672,2007-08-22T07:45:00,1014.00,16.40,17.90,3.70,18.00,1.00,32.60,23.00
2007-08-22T07:57:43,672,2007-08-22T07:50:00,1015.00,16.30,17.90,3.60,18.00,358.00,31.00,24.10
2007-08-22T07:58:43,672,2007-08-22T07:50:00,1015.00,16.30,17.90,3.60,18.00,358.00,31.00,24.10
2007-08-22T07:59:43,672,2007-08-22T07:50:00,1015.00,16.30,17.90,3.60,18.00,358.00,31.00,24.10
2007-08-22T08:00:43,688,2007-08-22T07:50:00,1015.00,16.30,17.90,3.60,18.00,358.00,31.00,24.10
2007-08-22T08:01:43,671,2007-08-22T07:50:00,1015.00,16.30,17.90,3.60,18.00,358.00,31.00,24.10
2007-08-22T08:02:43,687,2007-08-22T07:55:00,1014.00,16.40,17.90,3.60,16.00,0.00,28.30,21.90
