"Date","Time","WSPD","WD","GST","ATMP","WTMP","BARO","DEPTH","AWVHT","MWVHT","WVHT","APD"
"07/04/2017","20:35","06.2","263","06.8","11.8","N/A","1025.3","3.76","0.19","0.21","0.30","15.06"
"07/04/2017","20:40","05.7","258","06.6","11.7","N/A","1025.3","3.80","0.20","0.23","0.30","15.06"
"07/04/2017","20:45","05.3","252","06.6","11.7","N/A","1025.5","3.85","0.18","0.24","0.26","15.06"
"07/04/2017","20:50","05.6","254","07.1","11.6","N/A","1025.3","3.89","0.18","0.21","0.26","15.06"
"07/04/2017","20:55","06.0","255","07.2","11.8","N/A","1025.5","3.94","0.19","0.20","0.26","15.06"
"07/04/2017","21:00","05.2","243","06.7","11.7","N/A","1025.5","3.98","0.24","0.28","0.26","15.06"
"07/04/2017","21:05","06.4","250","07.0","11.8","N/A","1025.5","4.02","0.23","0.29","0.26","15.06"
"07/04/2017","21:10","06.6","254","07.1","11.9","N/A","1025.5","4.06","0.32","0.36","0.26","15.06"
"07/04/2017","21:15","06.0","256","06.5","11.9","N/A","1025.7","4.11","0.35","0.37","0.37","15.06"
"07/04/2017","21:20","05.6","258","06.0","11.8","N/A","1025.5","4.15","0.23","0.28","0.37","15.06"
"07/04/2017","21:25","05.6","261","05.9","11.8","N/A","1025.7","4.19","0.28","0.31","0.37","15.06"
"07/04/2017","21:30","05.3","268","05.6","11.8","N/A","1025.5","4.22","0.31","0.35","0.34","15.06"
"07/04/2017","21:35","05.3","265","05.5","11.9","N/A","1025.5","4.24","0.26","0.28","0.34","15.06"
"07/04/2017","21:40","05.2","269","05.5","11.9","N/A","1025.7","4.27","0.23","0.25","0.34","15.06"
"07/04/2017","21:45","04.7","268","04.9","11.8","N/A","1025.7","4.28","0.27","0.36","0.31","15.06"
"07/04/2017","21:50","04.4","267","04.6","11.8","N/A","1025.7","4.31","0.30","0.33","0.31","15.06"
"07/04/2017","21:55","04.3","274","04.5","11.7","N/A","1025.7","4.31","0.28","0.32","0.31","15.06"
"07/04/2017","22:00","04.3","273","04.6","11.5","N/A","1025.7","4.33","0.23","0.28","0.28","15.06"
"07/04/2017","22:05","04.7","276","04.9","11.5","N/A","1025.7","4.33","0.24","0.30","0.28","15.06"
"07/04/2017","22:10","05.0","283","05.2","11.5","N/A","1025.7","4.32","0.37","0.38","0.28","15.06"
"07/04/2017","22:15","05.5","292","05.9","11.6","N/A","1025.5","4.32","0.26","0.28","0.32","15.06"
"07/04/2017","22:20","05.2","294","05.6","11.5","N/A","1025.7","4.33","0.36","0.42","0.32","15.06"
"07/04/2017","22:25","04.8","294","05.1","11.5","N/A","1025.5","4.31","0.25","0.28","0.32","15.06"
"07/04/2017","22:30","04.4","293","04.7","11.5","N/A","1025.4","4.31","0.27","0.30","0.33","15.06"
"07/04/2017","22:35","04.7","291","05.0","11.5","N/A","1025.5","4.30","0.26","0.29","0.33","15.06"
"07/04/2017","22:40","04.5","284","04.9","11.4","N/A","1025.5","4.30","0.25","0.27","0.33","15.06"
"07/04/2017","22:45","04.6","287","04.8","11.4","N/A","1025.4","4.28","0.28","0.40","0.30","15.06"
"07/04/2017","22:50","04.1","288","04.7","11.4","N/A","1025.4","4.27","0.28","0.28","0.30","15.06"
"07/04/2017","22:55","03.7","286","04.0","11.3","N/A","1025.2","4.25","0.28","0.32","0.30","15.06"
"07/04/2017","23:00","04.3","287","04.6","11.3","N/A","1025.2","4.24","0.29","0.36","0.29","17.07"
"07/04/2017","23:05","04.2","286","04.6","11.4","N/A","1025.2","4.22","0.30","0.32","0.29","17.07"
"07/04/2017","23:10","03.9","280","04.2","11.3","N/A","1025.4","4.20","0.30","0.34","0.29","17.07"
"07/04/2017","23:15","04.0","284","04.2","11.3","N/A","1025.2","4.18","0.27","0.32","0.33","17.07"
"07/04/2017","23:20","03.7","295","04.2","11.4","N/A","1025.2","4.16","0.33","0.35","0.33","17.07"
"07/04/2017","23:25","03.1","287","03.7","11.3","N/A","1025.2","4.14","0.20","0.24","0.33","17.07"
"07/04/2017","23:30","03.6","289","04.1","11.3","N/A","1025.2","4.13","0.22","0.25","0.27","15.06"
"07/04/2017","23:35","04.2","303","05.0","11.2","N/A","1025.2","4.10","0.27","0.31","0.27","15.06"
"07/04/2017","23:40","04.0","304","04.7","11.3","N/A","1025.2","4.06","0.28","0.29","0.27","15.06"
"07/04/2017","23:45","03.4","305","04.1","11.2","N/A","1025.2","4.03","0.26","0.29","0.31","17.07"
"07/04/2017","23:50","03.4","310","03.8","11.2","N/A","1025.1","3.99","0.18","0.23","0.31","17.07"
"07/04/2017","23:55","03.1","330","03.9","11.0","N/A","1025.1","3.94","0.27","0.30","0.31","17.07"
