"Date","Time","WSPD","WD","GST","ATMP","WTMP","BARO","DEPTH","AWVHT","MWVHT","WVHT","APD"
"29/03/2017","20:40","07.9","167","08.8","11.6","N/A","1022.6","1.69","0.40","0.43","0.37","15.06"
"29/03/2017","20:45","07.3","164","08.2","11.4","N/A","1022.6","1.71","0.31","0.35","0.34","15.06"
"29/03/2017","20:50","08.1","164","08.7","11.4","N/A","1022.5","1.73","0.36","0.40","0.34","15.06"
"29/03/2017","20:55","08.6","163","09.2","11.4","N/A","1022.6","1.76","0.39","0.44","0.34","15.06"
"29/03/2017","21:00","08.9","169","09.9","11.4","N/A","1022.6","1.78","0.36","0.40","0.37","15.06"
"29/03/2017","21:05","10.5","172","11.9","11.5","N/A","1022.6","1.80","0.37","0.42","0.37","15.06"
"29/03/2017","21:10","11.8","175","12.3","11.4","N/A","1022.6","1.85","0.39","0.42","0.37","15.06"
"29/03/2017","21:15","12.1","172","12.7","11.4","N/A","1022.6","1.88","0.49","0.54","0.43","15.06"
"29/03/2017","21:20","12.3","174","13.1","11.4","N/A","1022.6","1.93","0.43","0.48","0.43","15.06"
"29/03/2017","21:25","12.0","177","12.9","11.4","N/A","1022.7","1.96","0.32","0.36","0.43","15.06"
"29/03/2017","21:30","11.5","178","12.3","11.3","N/A","1022.7","2.01","0.44","0.47","0.42","15.06"
"29/03/2017","21:35","11.9","177","12.9","11.4","N/A","1022.7","2.05","0.38","0.44","0.42","15.06"
"29/03/2017","21:40","12.1","176","12.9","11.5","N/A","1022.7","2.12","0.42","0.45","0.42","15.06"
"29/03/2017","21:45","11.5","177","12.2","11.4","N/A","1022.5","2.16","0.41","0.45","0.45","15.06"
"29/03/2017","21:50","11.5","175","12.3","11.4","N/A","1022.7","2.22","0.46","0.47","0.45","15.06"
"29/03/2017","21:55","10.9","173","12.8","11.4","N/A","1022.7","2.29","0.38","0.42","0.45","15.06"
"29/03/2017","22:00","13.0","176","13.9","11.5","N/A","1022.5","2.34","0.44","0.53","0.49","15.06"
"29/03/2017","22:05","12.8","178","13.8","11.6","N/A","1022.5","2.42","0.36","0.41","0.49","15.06"
"29/03/2017","22:10","12.9","178","13.8","11.4","N/A","1022.5","2.44","0.50","0.59","0.49","15.06"
"29/03/2017","22:15","12.6","181","13.6","11.4","N/A","1022.3","2.55","0.43","0.47","0.50","15.06"
"29/03/2017","22:20","12.8","184","13.4","11.4","N/A","1022.5","2.61","0.38","0.46","0.50","15.06"
"29/03/2017","22:25","13.4","187","14.0","11.5","N/A","1022.3","2.70","0.49","0.54","0.50","15.06"
"29/03/2017","22:30","13.0","186","14.1","11.5","N/A","1022.2","2.80","0.47","0.55","0.53","17.07"
"29/03/2017","22:35","13.0","187","13.6","11.5","N/A","1022.3","2.85","0.54","0.71","0.53","17.07"
"29/03/2017","22:40","13.4","184","14.0","11.6","N/A","1022.3","2.96","0.54","0.58","0.53","17.07"
"29/03/2017","22:45","13.2","188","14.0","12.0","N/A","1022.0","3.04","0.52","0.58","0.63","15.06"
"29/03/2017","22:50","12.3","187","12.9","12.1","N/A","1022.0","3.12","0.58","0.68","0.63","15.06"
"29/03/2017","22:55","12.1","186","12.5","11.9","N/A","1022.0","3.22","0.59","0.68","0.63","15.06"
"29/03/2017","23:00","12.4","188","12.9","12.1","N/A","1022.2","3.31","0.65","0.74","0.75","15.06"
"29/03/2017","23:05","13.0","188","13.6","12.1","N/A","1022.3","3.37","0.61","0.72","0.75","15.06"
"29/03/2017","23:10","12.5","187","13.4","12.3","N/A","1022.0","3.49","0.61","0.64","0.75","15.06"
"29/03/2017","23:15","11.7","186","12.3","12.0","N/A","1022.0","3.60","0.53","0.63","0.68","15.06"
"29/03/2017","23:20","11.3","181","11.7","11.8","N/A","1022.2","3.68","0.52","0.59","0.68","15.06"
"29/03/2017","23:25","11.0","182","12.2","11.5","N/A","1022.2","3.79","0.53","0.58","0.68","15.06"
"29/03/2017","23:30","12.2","180","13.5","11.6","N/A","1022.0","3.86","0.54","0.64","0.65","15.06"
"29/03/2017","23:35","12.8","179","14.4","11.6","N/A","1022.0","3.97","0.66","0.71","0.65","15.06"
"29/03/2017","23:40","10.7","183","12.9","11.5","N/A","1022.0","4.05","0.61","0.69","0.65","15.06"
"29/03/2017","23:45","09.5","182","11.8","11.5","N/A","1022.2","4.11","0.57","0.62","0.67","15.06"
"29/03/2017","23:50","08.5","178","10.9","11.3","N/A","1022.2","4.19","0.53","0.62","0.67","15.06"
"29/03/2017","23:55","08.2","172","09.5","11.1","N/A","1022.0","4.25","0.55","0.64","0.67","15.06"
