"Date","Time","WSPD","WD","GST","ATMP","WTMP","BARO","DEPTH","AWVHT","MWVHT","WVHT","APD"
"27/03/2017","20:40","04.6","088","05.3","12.0","N/A","1019.0","2.42","0.15","0.16","0.23","5.45"
"27/03/2017","20:45","05.0","088","05.4","11.8","N/A","1019.2","2.48","0.19","0.22","0.26","5.23"
"27/03/2017","20:50","05.5","089","06.4","11.8","N/A","1019.0","2.54","0.20","0.21","0.26","5.23"
"27/03/2017","20:55","06.5","094","07.7","11.9","N/A","1019.0","2.61","0.20","0.22","0.26","5.23"
"27/03/2017","21:00","07.4","095","08.3","11.7","N/A","1019.0","2.67","0.18","0.18","0.28","4.83"
"27/03/2017","21:05","08.6","096","10.0","11.6","N/A","1019.2","2.74","0.14","0.18","0.28","4.83"
"27/03/2017","21:10","09.9","095","10.6","11.4","N/A","1019.2","2.82","0.17","0.18","0.28","4.83"
"27/03/2017","21:15","10.0","094","10.6","11.2","N/A","1019.2","2.90","0.13","0.15","0.28","5.69"
"27/03/2017","21:20","10.2","095","11.1","11.2","N/A","1019.4","2.97","0.14","0.15","0.28","5.69"
"27/03/2017","21:25","10.4","092","11.2","11.2","N/A","1019.3","3.04","0.14","0.16","0.28","5.69"
"27/03/2017","21:30","10.6","089","11.5","11.2","N/A","1019.1","3.13","0.13","0.14","0.30","10.24"
"27/03/2017","21:35","10.3","089","11.8","11.1","N/A","1019.1","3.21","0.14","0.15","0.30","10.24"
"27/03/2017","21:40","10.3","090","11.6","11.0","N/A","1019.3","3.29","0.13","0.14","0.30","10.24"
"27/03/2017","21:45","10.9","089","12.0","11.1","N/A","1019.3","3.37","0.14","0.16","0.31","5.45"
"27/03/2017","21:50","11.0","088","12.0","11.0","N/A","1019.1","3.46","0.13","0.15","0.31","5.45"
"27/03/2017","21:55","11.2","090","12.2","11.0","N/A","1019.1","3.55","0.15","0.17","0.31","5.45"
"27/03/2017","22:00","11.0","090","12.1","10.9","N/A","1019.1","3.63","0.14","0.15","0.32","4.83"
"27/03/2017","22:05","10.8","088","11.7","10.8","N/A","1019.1","3.71","0.18","0.20","0.32","4.83"
"27/03/2017","22:10","10.8","086","12.0","10.7","N/A","1019.0","3.80","0.12","0.14","0.32","4.83"
"27/03/2017","22:15","10.6","085","11.6","10.7","N/A","1019.1","3.88","0.16","0.17","0.31","11.13"
"27/03/2017","22:20","10.6","088","11.7","10.7","N/A","1019.0","3.95","0.13","0.13","0.31","11.13"
"27/03/2017","22:25","10.1","089","11.3","10.7","N/A","1019.0","4.02","0.13","0.14","0.31","11.13"
"27/03/2017","22:30","09.7","085","11.0","10.7","N/A","1019.0","4.09","0.16","0.17","0.28","10.24"
"27/03/2017","22:35","09.9","085","11.3","10.6","N/A","1019.1","4.15","0.15","0.16","0.28","10.24"
"27/03/2017","22:40","10.6","086","11.7","10.6","N/A","1019.0","4.22","0.15","0.17","0.28","10.24"
"27/03/2017","22:45","09.8","086","10.6","10.6","N/A","1019.0","4.27","0.17","0.19","0.25","11.13"
"27/03/2017","22:50","09.5","087","10.1","10.5","N/A","1018.8","4.33","0.15","0.16","0.25","11.13"
"27/03/2017","22:55","09.2","086","09.9","10.4","N/A","1018.8","4.38","0.14","0.16","0.25","11.13"
"27/03/2017","23:00","08.5","084","09.4","10.4","N/A","1018.8","4.44","0.17","0.20","0.23","13.48"
"27/03/2017","23:05","06.9","078","08.1","10.2","N/A","1018.6","4.49","0.15","0.17","0.23","13.48"
"27/03/2017","23:10","08.2","078","09.1","10.2","N/A","1018.8","4.54","0.16","0.17","0.23","13.48"
"27/03/2017","23:15","07.5","076","08.7","10.3","N/A","1018.8","4.59","0.16","0.18","0.22","12.19"
"27/03/2017","23:20","06.5","071","07.9","10.2","N/A","1018.8","4.63","0.18","0.18","0.22","12.19"
"27/03/2017","23:25","06.7","071","07.1","10.1","N/A","1018.8","4.67","0.17","0.20","0.22","12.19"
"27/03/2017","23:30","06.7","070","07.2","10.1","N/A","1018.8","4.71","0.15","0.19","0.21","4.66"
"27/03/2017","23:35","06.2","070","06.9","10.0","N/A","1019.0","4.76","0.18","0.20","0.21","4.66"
"27/03/2017","23:40","05.8","073","06.5","10.0","N/A","1019.0","4.80","0.18","0.20","0.21","4.66"
"27/03/2017","23:45","04.9","079","05.8","10.0","N/A","1018.8","4.84","0.17","0.20","0.20","12.19"
"27/03/2017","23:50","05.0","079","05.8","10.0","N/A","1019.0","4.85","0.17","0.19","0.20","12.19"
"27/03/2017","23:55","05.3","076","06.0","10.1","N/A","1018.8","4.87","0.16","0.18","0.20","12.19"
